mech_smi,rxn_idx,step_idx_retro,source,source_db,split
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC1(C)OB(OC(=O)[O-])OC1(C)C.COCC=[CH:1][Pd-2:2]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[C:3]1=CN=C(Cl)C=C1NCC1CCN(C(=O)OC(C)(C)C)CC1.[Na+].[Na][I]|((2, 3), 1);((1, 2), 2)",12,0,reaction_47,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=C(B4OC(C)(C)C(C)(C)O4)C=C3)=NC2=C1.CN1CC(N2N=C(I)C3=C(N)N=CN=C32)C1.COCCOC.O.O=C([O-])[O-].[Na+].[Na+].[Pd:1]|(2, 1)",13,6,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=C(B4OC(C)(C)C(C)(C)O4)C=C3)=NC2=C1.CN1CC(N2N=C(I)C3=C(N)N=CN=C32)C1.COCCOC.O.O=C([O-])[O-].[Na+].[Na+]|(2, 1)",13,5,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=C(B4OC(C)(C)C(C)(C)O4)C=C3)=NC2=C1.CN1CC(N2N=[C:3]([I:1])C3=C(N)N=CN=C32)C1.COCCOC.O.O=C([O-])[O-].[Na+].[Na+]|(2, 3);((3, 1), 2)",13,4,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=C(B4OC(C)(C)C(C)(C)O4)C=C3)=NC2=C1.CN1CC(N2N=[C]([Pd-2:1]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[I:4])C3=C(N)N=CN=C32)C1.COCCOC.O.O=C([O-])[O-:2].[Na+:3].[Na+]|(2, 1);((1, 4), 3)",13,3,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=[C:2]([B:3]4OC(C)(C)C(C)(C)O4)C=C3)=NC2=C1.CN1CC(N2N=[C]([Pd-2:1]([O]C(=O)[O-])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C3=C(N)N=CN=C32)C1.COCCOC.O.[Na+].[Na][I]|(1, 2);((2, 3), 1)",13,2,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC(C)=C2OC(NC3=CC=[C]([Pd-2:2]([C]4=NN(C5CN(C)C5)C5=NC=NC(N)=C54)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([B:1]4OC(C)(C)C(C)(C)O4)[O:3]C(=O)[O-])C=C3)=NC2=C1.COCCOC.O.[Na+].[Na][I]|((2, 3), 1);((1, 2), 2)",13,1,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1(C)OB(OC(=O)[O-])OC1(C)C.CC1=CC(C)=C2OC(NC3=CC=[C:1]([Pd-2:2]([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)[C:3]4=NN(C5CN(C)C5)C5=NC=NC(N)=C54)C=C3)=NC2=C1.COCCOC.O.[Na+].[Na][I]|((2, 1), 3);((3, 2), 2)",13,0,reaction_29,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=C(B(O)O)C=C1C1(C)CCCCC1.O.O=C([O-])[O-].O=CC1=CC2=CC=C(Br)C=C2C=C1.[Na+].[Na+].[Pd:1]|(2, 1)",14,6,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=C(B(O)O)C=C1C1(C)CCCCC1.O.O=C([O-])[O-].O=CC1=CC=C2C=C(Br)C=CC2=C1.[Na+].[Na+]|(2, 1)",14,5,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=C(B(O)O)C=C1C1(C)CCCCC1.O.O=C([O-])[O-].O=CC1=CC=C2C=[C:1]([Br:3])C=CC2=C1.[Na+].[Na+]|(2, 1);((1, 3), 2)",14,4,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=C(B(O)O)C=C1C1(C)CCCCC1.O.O=C([O-])[O-:2].O=CC1=CC=C2C=[C]([Pd-2:3]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[Br:4])C=CC2=C1.[Na+:1].[Na+]|(2, 3);((3, 4), 1)",14,3,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=[C:2]([B:3](O)O)C=C1C1(C)CCCCC1.O.O=CC1=CC=C2C=[C]([Pd-2:1]([O]C(=O)[O-])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C=CC2=C1.[Na+].[Na][Br]|(1, 2);((2, 3), 1)",14,2,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=[C]([Pd-2:2]([C]2=CC=C3C=C(C=O)C=CC3=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([B:1](O)O)[O:3]C(=O)[O-])C=C1C1(C)CCCCC1.O.[Na+].[Na][Br]|((2, 3), 1);((1, 2), 2)",14,1,reaction_46,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.CCOC(C)=O.COC1=CC=[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=C3C=C(C=O)C=CC3=C2)C=C1C1(C)CCCCC1.O.O=C([O-])OB(O)O.[Na+].[Na][Br]|((2, 3), 1);((1, 2), 2)",14,0,reaction_46,USPTO_suzuki,train
"BrC1=CC=CS1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=C(F)C=C1.[Na+].[Na+].[Pd:1]|(2, 1)",15,6,reaction_41,USPTO_suzuki,train
"BrC1=CC=CS1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=C(F)C=C1.[Na+].[Na+]|(1, 2)",15,5,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CS[C:3]([Br:1])=C1.COCCOC.O.O=C([O-])[O-].OB(O)C1=CC=C(F)C=C1.[Na+].[Na+]|(2, 3);((3, 1), 2)",15,4,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:4]([C]2=CC=CS2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Br:3])C=C1.COCCOC.O.O=C([O-])[O-:1].OB(O)C1=CC=C(F)C=C1.[Na+:2].[Na+]|(1, 4);((4, 3), 2)",15,3,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COCCOC.O.O=C([O-])[O][Pd-2:2]([C]1=CC=CS1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.O[B:3](O)[C:1]1=CC=C(F)C=C1.[Na+].[Na][Br]|(2, 1);((1, 3), 2)",15,2,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COCCOC.O.O=C([O-])[O:1][Pd-2:2]([C]1=CC=C(F)C=C1)([C]1=CC=CS1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[B:3](O)O.[Na+].[Na][Br]|((2, 1), 3);((3, 2), 2)",15,1,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COCCOC.FC1=CC=[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=CS2)C=C1.O.O=C([O-])OB(O)O.[Na+].[Na][Br]|((2, 1), 3);((3, 2), 2)",15,0,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=CC(Cl)=CC=N1.CC1(C)OB(C2=CC(F)=CC=C2O)OC1(C)C.CCOC(C)=O.O.O=C([O-])[O-].[Na+].[Na+].[Pd:1]|(2, 1)",16,6,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=CC(Cl)=CC=N1.CC1(C)OB(C2=CC(F)=CC=C2O)OC1(C)C.CCOC(C)=O.O.O=C([O-])[O-].[Na+].[Na+]|(1, 2)",16,5,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:1][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=C[C:2]([Cl:3])=CC=N1.CC1(C)OB(C2=CC(F)=CC=C2O)OC1(C)C.CCOC(C)=O.O.O=C([O-])[O-].[Na+].[Na+]|(1, 2);((2, 3), 1)",16,4,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=C[C]([Pd-2:1]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Cl:2])=CC=N1.CC1(C)OB(C2=CC(F)=CC=C2O)OC1(C)C.CCOC(C)=O.O.O=C([O-])[O-:4].[Na+:3].[Na+]|(4, 1);((1, 2), 3)",16,3,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=C[C]([Pd-2:1]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=CC=N1.CC1(C)O[B:2]([C:3]2=CC(F)=CC=C2O)OC1(C)C.CCOC(C)=O.O.[Na+].[Na][Cl]|(1, 3);((3, 2), 1)",16,2,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=C[C]([Pd-2:1]([C]2=CC(F)=CC=C2O)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([O:2]C(=O)[O-])[B:3]2OC(C)(C)C(C)(C)O2)=CC=N1.CCOC(C)=O.O.[Na+].[Na][Cl]|((1, 2), 3);((3, 1), 1)",16,1,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1COCCO1.CC(C)(C)OC(=O)NC1=C[C:3]([Pd-2:1]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:2]2=CC(F)=CC=C2O)=CC=N1.CC1(C)OB(OC(=O)[O-])OC1(C)C.CCOC(C)=O.O.[Na+].[Na][Cl]|((1, 2), 3);((3, 1), 1)",16,0,reaction_17,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=C2I)CC1.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+].[Pd:2]|(1, 2)",17,6,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=C2I)CC1.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+]|(2, 1)",17,5,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C:1]2[I:3])CC1.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+]|(2, 1);((1, 3), 2)",17,4,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C]2[Pd-2:3]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[I:4])CC1.O=C([O-])[O-:1].OB(O)C1=CC=CC=C1.[Na+:2].[Na+]|(1, 3);((3, 4), 2)",17,3,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C]2[Pd-2:3]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)CC1.O[B:2](O)[C:1]1=CC=CC=C1.[Na+].[Na][I]|(3, 1);((1, 2), 3)",17,2,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C]2[Pd-2:2]([C]2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([B:1](O)O)[O:3]C(=O)[O-])CC1.[Na+].[Na][I]|((2, 3), 1);((1, 2), 2)",17,1,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC#N.CC(C)(C)OC(=O)N1CCC(CNC2=CC(Cl)=NC=[C:1]2[Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=CC=C2)CC1.O=C([O-])OB(O)O.[Na+].[Na][I]|((2, 1), 3);((3, 2), 2)",17,0,reaction_41,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=C1I.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+].[Pd:2]|(1, 2)",18,6,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=C1I.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+]|(2, 1)",18,5,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:1][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=[C:2]1[I:3].O=C([O-])[O-].OB(O)C1=CC=CC=C1.[K+].[K+]|(1, 2);((2, 3), 1)",18,4,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=[C]1[Pd-2:4]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[I:1].O=C([O-])[O-:2].OB(O)C1=CC=CC=C1.[K+:3].[K+]|(2, 4);((4, 1), 3)",18,3,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=[C]1[Pd-2:3]([O]C(=O)[O-])([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.O[B:1](O)[C:2]1=CC=CC=C1.[K+].[K][I]|(3, 2);((2, 1), 3)",18,2,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=[C]1[Pd-2:3]([C]1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([O:1]C(=O)[O-])[B:2](O)O.[K+].[K][I]|((3, 1), 2);((2, 3), 3)",18,1,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC(=O)C1=CC(Br)=CC=[C:2]1[Pd-2:3]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[C:1]1=CC=CC=C1.O=C([O-])OB(O)O.[K+].[K][I]|((3, 2), 1);((1, 3), 3)",18,0,reaction_37,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=CC(Br)=CS1)C(=O)C1=CC=CC=C1.O=C([O-])[O-].O=CC1=CC=C(B(O)O)C=C1.[K+].[K+].[Pd:2]|(1, 2)",19,6,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=CC(Br)=CS1)C(=O)C1=CC=CC=C1.O=C([O-])[O-].O=CC1=CC=C(B(O)O)C=C1.[K+].[K+]|(2, 1)",19,5,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=C[C:1]([Br:2])=CS1)C(=O)C1=CC=CC=C1.O=C([O-])[O-].O=CC1=CC=C(B(O)O)C=C1.[K+].[K+]|(3, 1);((1, 2), 3)",19,4,reaction_19,USPTO_suzuki,train
