mech_smi,rxn_idx,step_idx_retro,source,source_db,split
"COC(=O)[CH:2]=[CH:1]C(O[Si](C)(C)C(C)(C)C)C(C)(C)COS(=O)(=O)CCCCl.CSC.ClCCl.O.[O-:3][O+:4]=[O:5]|(3, 1);((1, 2), 5);((5, 4), 4)",41,4,reaction_38,USPTO_ozonolysis,val
"COC(=O)[CH:1]1[O:2][O:3][O:4][CH:5]1C(O[Si](C)(C)C(C)(C)C)C(C)(C)COS(=O)(=O)CCCCl.CSC.ClCCl.O|(4, 5);((5, 1), 2);((2, 3), 3)",41,3,reaction_38,USPTO_ozonolysis,val
"CC(C)(COS(=O)(=O)CCCCl)C(O[Si](C)(C)C(C)(C)C)[CH:1]=[O+:2][O-:3].COC(=O)[CH:4]=[O:5].CSC.ClCCl.O|(3, 4);((4, 5), 1);((1, 2), 2)",41,2,reaction_38,USPTO_ozonolysis,val
"COC(=O)C1OC(C(O[Si](C)(C)C(C)(C)C)C(C)(C)COS(=O)(=O)CCCCl)[O:3][O:2]1.C[S:1]C.ClCCl.O|(1, 3);((3, 2), 2)",41,1,reaction_38,USPTO_ozonolysis,val
"COC(=O)[CH:1]([O-:2])[O:3][CH:4](C(O[Si](C)(C)C(C)(C)C)C(C)(C)COS(=O)(=O)CCCCl)[O:5][S+:6](C)C.ClCCl.O|(2, 1);((1, 3), 4);((4, 5), 6)",41,0,reaction_38,USPTO_ozonolysis,val
"CSC.ClCCl.O.O=[N+]([O-])C1=CC=CC=C1[CH:2]=[CH2:1].[O-:3][O+:4]=[O:5]|(3, 2);((2, 1), 5);((5, 4), 4)",42,4,reaction_47,USPTO_ozonolysis,test
"CSC.ClCCl.O.O=[N+]([O-])C1=CC=CC=C1[CH:1]1[CH2:2][O:3][O:4][O:5]1|(5, 1);((1, 2), 3);((3, 4), 4)",42,3,reaction_47,USPTO_ozonolysis,test
"CSC.ClCCl.O.O=[N+]([O-])C1=CC=CC=C1[CH:3]=[O+:4][O-:5].[CH2:1]=[O:2]|(5, 1);((1, 2), 3);((3, 4), 4)",42,2,reaction_47,USPTO_ozonolysis,test
"C[S:1]C.ClCCl.O.O=[N+]([O-])C1=CC=CC=C1C1OC[O:2][O:3]1|(1, 2);((2, 3), 3)",42,1,reaction_47,USPTO_ozonolysis,test
"C[S+:1](C)[O:2][CH2:3][O:4][CH:5](C1=CC=CC=C1[N+](=O)[O-])[O-:6].ClCCl.O|(6, 5);((5, 4), 3);((3, 2), 1)",42,0,reaction_47,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C1SC2=NC=C(F)C=C2N1C[CH:2]=[CH2:1].[O-:3][O+:4]=[O:5]|(3, 2);((2, 1), 5);((5, 4), 4)",43,4,reaction_32,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C1SC2=NC=C(F)C=C2N1C[CH:1]1[CH2:2][O:3][O:4][O:5]1|(5, 1);((1, 2), 3);((3, 4), 4)",43,3,reaction_32,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C1SC2=NC=C(F)C=C2N1C[CH:3]=[O+:4][O-:5].[CH2:1]=[O:2]|(5, 1);((1, 2), 3);((3, 4), 4)",43,2,reaction_32,USPTO_ozonolysis,test
"CO.C[S:3]C.ClCCl.O.O=C1SC2=NC=C(F)C=C2N1CC1OC[O:1][O:2]1|(3, 2);((2, 1), 1)",43,1,reaction_32,USPTO_ozonolysis,test
"CO.C[S+:1](C)[O:2][CH:3](CN1C(=O)SC2=NC=C(F)C=C21)[O:4][CH2:5][O-:6].ClCCl.O|(6, 5);((5, 4), 3);((3, 2), 1)",43,0,reaction_32,USPTO_ozonolysis,test
"CC1=CC(=O)C2=C(O1)C([CH:2]=[CH:1]C)=CC=C2.CSC.ClCCl.[O-:3][O+:4]=[O:5]|(3, 2);((2, 1), 5);((5, 4), 4)",44,4,reaction_1,USPTO_ozonolysis,test
"CC1=CC(=O)C2=CC=CC([CH:1]3[O:2][O:3][O:4][CH:5]3C)=C2O1.CSC.ClCCl|(2, 1);((1, 5), 4);((4, 3), 3)",44,3,reaction_1,USPTO_ozonolysis,test
"CC1=CC(=O)C2=CC=CC([CH:1]=[O+:2][O-:3])=C2O1.CSC.C[CH:4]=[O:5].ClCCl|(3, 4);((4, 5), 1);((1, 2), 2)",44,2,reaction_1,USPTO_ozonolysis,test
"CC1=CC(=O)C2=CC=CC(C3OC(C)[O:1][O:3]3)=C2O1.C[S:2]C.ClCCl|(2, 3);((3, 1), 1)",44,1,reaction_1,USPTO_ozonolysis,test
"CC1=CC(=O)C2=CC=CC([CH:1]([O:2][CH:3](C)[O-:4])[O:5][S+:6](C)C)=C2O1.ClCCl|(4, 3);((3, 2), 1);((1, 5), 6)",44,0,reaction_1,USPTO_ozonolysis,test
"CC(C)=O.CSC.O.O=[N+]([O-])C1=CC=C(S(=O)(=O)N2CN(S(=O)(=O)C3=CC=C([N+](=O)[O-])C=C3)C[C:3](=[CH2:2])C2)C=C1.[O-:1][O+:5]=[O:4]|(1, 2);((2, 3), 4);((4, 5), 5)",45,4,reaction_49,USPTO_ozonolysis,test
"CC(C)=O.CSC.O.O=[N+]([O-])C1=CC=C(S(=O)(=O)N2CN(S(=O)(=O)C3=CC=C([N+](=O)[O-])C=C3)C[C:1]3(C2)[CH2:2][O:3][O:4][O:5]3)C=C1|(5, 1);((1, 2), 3);((3, 4), 4)",45,3,reaction_49,USPTO_ozonolysis,test
"CC(C)=O.CSC.O.O=[N+]([O-])C1=CC=C(S(=O)(=O)N2CN(S(=O)(=O)C3=CC=C([N+](=O)[O-])C=C3)C[C:3](=[O+:4][O-:5])C2)C=C1.[CH2:1]=[O:2]|(5, 1);((1, 2), 3);((3, 4), 4)",45,2,reaction_49,USPTO_ozonolysis,test
"CC(C)=O.C[S:2]C.O.O=[N+]([O-])C1=CC=C(S(=O)(=O)N2CN(S(=O)(=O)C3=CC=C([N+](=O)[O-])C=C3)CC3(C2)OC[O:3][O:1]3)C=C1|(2, 3);((3, 1), 1)",45,1,reaction_49,USPTO_ozonolysis,test
"CC(C)=O.C[S+:1](C)[O:2][CH2:3][O:4][C:5]1([O-:6])CN(S(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)CN(S(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)C1.O|(6, 5);((5, 4), 3);((3, 2), 1)",45,0,reaction_49,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C(O)C(COC[CH:3]=[CH2:2])NC(=O)C(CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O.[O-:1][O+:5]=[O:4]|(1, 3);((3, 2), 4);((4, 5), 5)",46,4,reaction_35,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C(O)C(COC[CH:1]1[CH2:2][O:3][O:4][O:5]1)NC(=O)C(CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O|(5, 1);((1, 2), 3);((3, 4), 4)",46,3,reaction_35,USPTO_ozonolysis,test
"CO.CSC.ClCCl.O.O=C(O)C(COC[CH:3]=[O+:4][O-:5])NC(=O)C(CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O.[CH2:1]=[O:2]|(5, 1);((1, 2), 3);((3, 4), 4)",46,2,reaction_35,USPTO_ozonolysis,test
"CO.C[S:2]C.ClCCl.O.O=C(O)C(COCC1OC[O:1][O:3]1)NC(=O)C(CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O|(2, 3);((3, 1), 1)",46,1,reaction_35,USPTO_ozonolysis,test
"CO.C[S+:1](C)[O:3][CH:4](COCC(NC(=O)C(CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O)C(=O)O)[O:2][CH2:5][O-:6].ClCCl.O|(6, 5);((5, 2), 4);((4, 3), 1)",46,0,reaction_35,USPTO_ozonolysis,test
